entry,meaning,ipa,example_sentence,translated_sentence
each,"【代】各々, それぞれ.",/iːtʃ/,Each student must bring their own lunch.,各生徒は自分のランチを持ってこなければならない。
easy,"【形】簡単な, 容易な.",/ˈiːzi/,This task is easy.,このタスクは簡単です。
edge,"【名】端, 縁.",/ɛdʒ/,"He stood on the edge of the cliff, looking down at the vast ocean below.",彼は崖の縁に立ち、下に広がる広大な海を見下ろしていた。
elect,"【動】選挙する, 選ぶ.",/ɪˈlɛkt/,She decided to elect him as the new president.,彼女は彼を新しい社長に選ぶことに決めた。
eleven,【名】11.,/ɪˈlɛvən/,I have eleven apples.,私はりんごを11個持っています。
element,"【名】要素, 成分.",/ˈɛlɪmənt/,Education is a critical element.,教育は重要な要素である。
empire,【名】帝国.,/ˈɛmpaɪər/,The Roman Empire was one of the most powerful empires in history.,ローマ帝国は歴史上最も強力な帝国の一つでした。
end,【名】終わり;【動】終わる.,/ɛnd/,The end of the story was a surprise.,物語の結末が驚きだった。
engage,"【動】従事する, 参加する.",/ɪnˈɡeɪdʒ/,I engage in various activities to support the community.,私は地域を支援するためにさまざまな活動に携わっています。
episode,"【名】エピソード, 挿話.",/ˈɛpɪˌsoʊd/,The camping trip was definitely an episode to remember.,キャンプ旅行は間違いなく忘れられない挿話的なでき事だった。
enormous,"【形】巨大な, 膨大な.",/ɪˈnɔːr.məs/,The elephant is enormous.,その象は巨大です。
escape,"【動】逃げる, 逃亡する.",/ɪˈskeɪp/,He managed to escape from the prison.,彼はなんとか刑務所から脱出した。
equipment,"【名】設備, 施設.",/ɪˈkwɪpmənt/,I need to buy some new equipment for my gym.,私はジムのために新しい機器を買う必要があります。
estate,"【名】不動産, 財産.",/ɪˈsteɪt/,He inherited a large estate from his grandfather.,彼は祖父から大きな不動産を相続しました。
estimate,【動】見積もる;【名】見積もり.,/ˈɛstɪmət/,He roughly estimated the cost of the project.,彼はプロジェクトのコストをおおよそ見積もった。
ethnic,"【形】民族的な, 民族の.",/ˈɛθnɪk/,She is proud of her ethnic heritage.,彼女は自分の民族的な遺産に誇りを持っています。
evaluate,"【動】評価する, 査定する.",/ɪˈvæljueɪt/,I need to evaluate the performance of my employees.,私は従業員のパフォーマンスを評価する必要があります。
everywhere,"【副】至る所に, どこでも.",/ˈɛvriwɛr/,The wind was blowing everywhere.,風がどこにも吹いていた。
evidence,"【名】証拠, 証言.",/ˈɛvɪdəns/,There is no evidence to support his claim.,彼の主張を裏付ける証拠はありません。
exactly,【副】正確に.,/ɪɡˈzæktli/,He followed the instructions exactly.,彼は指示を正確に従った。
examination,"【名】試験, 検査.",/ɪɡˌzæmɪˈneɪʃən/,I have an examination tomorrow.,明日試験があります。
example,"【名】例, 実例.",/ɪɡˈzæmpl̩/,This is an example.,これは例です。
excite,"【動】興奮させる, 刺激する.",/ɪkˈsaɪt/,The thrilling roller coaster ride excited the crowd.,スリリングなジェットコースターの乗り物は人々を興奮させました。
exercise,"【名】運動, 運動量;【動】運動する.",/ˈɛksərsaɪz/,I exercise every day.,毎日運動している。
exhaust,【動】疲れ果てさせる.,/ɪɡˈzɔːst/,I feel exhausted after running a marathon.,マラソンを走った後、私は疲れ果てた気持ちです。
exhibition,"【名】展示会, 展示.",/ˌɛksəˈbɪʃən/,I visited an art exhibition last weekend.,先週末、私は美術展に行きました。
eye,"【名】目, 視覚.",/aɪ/,She has beautiful blue eyes.,彼女は美しい青い目をしています。
facility,"【名】施設, 設備.",/fəˈsɪləti/,The facility is equipped with state-of-the-art technology.,その施設は最新の技術で設備されています。
extend,"【動】延長する, 広げる.",/ɪkˈstɛnd/,I need to extend my stay in the hotel.,ホテルでの滞在を延長する必要があります。
failure,"【名】失敗, 不成功.",/ˈfeɪljər/,Failure is not the opposite of success; it's part of success.,失敗は成功の対義語ではなく、成功の一部です。
familiar,"【形】よく知っている, 馴染みのある.",/fəˈmɪliər/,He is a familiar face in the neighborhood.,彼は近所ではよく知られた顔です。
family,【名】家族.,/'fæməli/,My family lives in Tokyo.,私の家族は東京に住んでいます。
farmer,"【名】農夫, 農民.",/ˈfɑːrmər/,The farmer harvested his wheat last week.,先週農夫は彼の小麦を収穫した。
fault,"【名】過失, 失敗.",/fɔlt/,It's not my fault that the car broke down.,車が故障したのは私のせいではありません。
feel,"【動】感じる, 感じ取る.",/fiːl/,I feel the softness of the fabric.,私はその生地の柔らかさを感じる。
feature,"【名】特徴, 特徴的な部分.",/'fiːtʃər/,This new smartphone has a unique feature that allows you to unlock it using facial recognition.,この新しいスマートフォンには、顔認識を使ってロックを解除することができるユニークな機能があります。
fifty,【名】50.,/ˈfɪfti/,I have fifty dollars in my wallet.,私の財布には50ドルあります。
fight,"【動】戦う, 争う;【名】戦い.",/faɪt/,They fight each other every day.,彼らは毎日互いに戦います。
fill,"【動】満たす, 埋める.",/fɪl/,The balloon was filled with helium.,風船はヘリウムで満たされていた。
financial,"【形】金融の, 財政の.",/fəˈnænʃəl/,The government is facing financial challenges due to the economic downturn.,経済の低迷により、政府は財政上の課題に直面しています。
finger,"【名】指, 指先.",/'fɪŋɡər/,I accidentally cut my finger while chopping vegetables.,野菜を切っている最中に指を誤って切ってしまった。
first,【形】最初の;【名】最初のもの.,/fɜrst/,He is the first person to arrive at the party.,彼はパーティーに到着した最初の人です。
firstly,【副】まず第一に.,/'fɜːrstli/,"Firstly, let's discuss the importance of time management.",まずは、時間管理の重要性について話しましょう。
flash,【動】閃く;【名】閃光.,/ˈflæʃ/,The lightning flashed.,稲妻が光った。
forest,"【名】森, 林.",/ˈfɔːrɪst/,I love hiking in the forest.,私は森林でハイキングするのが大好きです。
fool,【名】愚か者.,/fuːl/,He is such a fool.,彼は本当にばかだ。
formula,"【名】公式, 方式.",/fɔːrˈmjuːlə/,The chemical formula for water is H2O.,水の化学式はH2Oです。
forth,【副】前方へ.,/fɔːrθ/,He stepped forth into the unknown.,彼は未知の世界に進んだ。
fourteen,【名】14.,/ˈfɔːrˈtiːn/,I have fourteen books on my shelf.,私の本棚には14冊の本があります。
found,"【動】設立する, 創設する.",/faʊnd/,They founded the company last year.,彼らは去年その会社を設立した。
fragment,"【名】断片, 破片.",/'fɹæɡ.mənt/,I found a fragment of a broken vase on the floor.,床の上に割れた花瓶の破片を見つけました。
frequently,"【副】頻繁に, しばしば.",/frɛkwəntli/,I frequently go to the gym to exercise.,私はしばしば運動するためにジムに行きます。
friendly,"【形】友好的な, 親しい.",/ˈfrɛndli/,She is very friendly and always willing to help others.,彼女はとても好意的で、いつも他の人を助けることを喜んでいます。
Friday,【名】金曜日.,/'fraɪdeɪ/,I always look forward to Friday.,金曜日を楽しみにしています。
from,【前】...から.,/frʌm/,I am coming from the store.,私は店から来ています。
fulfill,"【動】果たす, 遂行する.",/fʊlˈfɪl/,He always fulfills his promises.,彼はいつも約束を果たします。
gallery,"【名】ギャラリー, 美術館.",/ˈɡæləri/,I visited the art gallery and admired the beautiful paintings.,私は美術館を訪れ、美しい絵画を称賛しました。
game,"【名】ゲーム, 試合.",/ɡeɪm/,He likes to play games.,彼はゲームをしたがるのが好きです。
gap,"【名】隙間, ギャップ.",/ɡæp/,There is a gap between the two buildings.,2つの建物の間に隙間があります。
gentleman,"【名】紳士, 男性.",/ˈdʒɛntəlmən/,He is a true gentleman.,彼は本当の紳士だ。
gesture,"【名】ジェスチャー, 身振り.",/ˈdʒɛs.tʃər/,She made a gesture of apology.,彼女は謝罪の身ぶりをした。
gift,"【名】贈り物, ギフト.",/ɡɪft/,She gave him a gift on his birthday.,彼の誕生日に彼にプレゼントをあげた。
give,【動】与える.,/ɡɪv/,I give my time to help others.,私は他人を助けるために自分の時間を提供します。
gold,"【名】金, 黄金.",/ɡoʊld/,The golden sunset was beautiful.,黄金色の夕日が美しかった。
govern,"【動】統治する, 支配する.",/ˈɡʌvərn/,The government has the power to govern the country.,政府は国を統治する権力を持っています。
