entry,meaning,ipa,example_sentence,translated_sentence
rehearse,"【形】忠実な, 忠誠心のある",/rɪˈhɜːrs/,They rehearse the play before the performance.,公演前に彼らは演劇の稽古をする。
surf,【動】リハーサルをする,/sɜːrf/,I love to surf in the ocean.,私は海でサーフィンをするのが大好きです。
hazard,【動】サーフィンをする,/'hæzərd/,The building was inspected for safety hazards.,建物は安全上の危険を確認するために検査されました。
imperative,【名】危険,/ɪmˈpɛrətɪv/,It is imperative that you finish your homework before tomorrow.,宿題を明日までに終わらせる事はとても重要です。
unattended,"【形】必須の, 急を要する",/ʌnəˈtɛndɪd/,The unattended child wandered off in the park.,付き添いのない子供が公園で迷子になった。
tailor,"【形】無人の, 放置された",/ˈteɪ.lər/,I went to the tailor to get my pants altered.,私はパンツを直しに仕立屋に行きました。
semester,【名】仕立屋;【動】仕立てる,/sɪˈmɛstər/,I am excited for the new semester to begin.,新しい学期が始まるのが楽しみです。
ma'am,"【名】学期, セメスター",/mæm/,"Excuse me, ma'am. Can you help me find the nearest post office?",すみません、奥様。最寄りの郵便局を探すのを手伝っていただけますか？
housekeep,【名】広報担当者,/ˈhaʊsˌkiːp/,I need to hire a housekeeper to help with cleaning and organizing my home.,家事を手伝ってくれる家政婦を雇う必要があります。
submission,【動】家事をする,/səbˈmɪʃən/,"After weeks of hard work, Sarah finally completed her project and sent it for submission to her supervisor.",数週間にわたる懸命な作業の後、サラはついにプロジェクトを完成させ、上司に提出するためにそれを送りました。
appliance,"【名】提出, 提出物",/əˈplaɪəns/,The appliance in my kitchen is very useful.,私のキッチンの器具は非常に便利です。
assembly,【名】電化製品,/əˈsɛmbli/,The assembly of the new machine took longer than expected.,新しい機械の組み立ては予想よりも時間がかかった。
impatient,"【名】組み立て, 集会",/ɪmˈpeɪʃənt/,She became impatient waiting for the bus.,彼女はバスを待っている間、いらいらしていた。
bargain,【形】せっかちな,/ˈbɑrɡɪn/,I found a great bargain at the flea market.,私はフリーマーケットで素晴らしい掘り出し物を見つけました。
photocopier,"【名】お買い得品, バーゲン",/fəʊtəˈkɒpiə/,"I need to make copies of this document, so I'll use the photocopier.",この文書のコピーを作る必要があるので、コピー機を使います。
broaden,【名】コピー機,/ˈbroʊdən/,Traveling can broaden your horizons and expand your perspective.,旅行することで視野が広がり、視点が広がることがあります。
turnover,"【動】広げる, 拡大する",/ˈtɜːrnˌoʊvər/,The company's turnover increased by 10% last year.,会社の売上高は昨年10%増加しました。
exotic,【名】離職率,/ɪɡˈzɒtɪk/,The restaurant serves exotic dishes from around the world.,そのレストランは世界各国の外来料理を提供しています。
automate,"【形】異国風の, エキゾチックな",/ˈɔː.tə.meɪt/,I use a software program to automate repetitive tasks.,私はソフトウェアプログラムを使って繰り返しのタスクを自動化しています。
beforehand,【動】自動化する,/bɪˈfɔːrhænd/,I had prepared the documents beforehand to avoid any delays.,遅延を避けるために、私は前もって書類を準備していました。
circuit,"【副】前もって, あらかじめ",/sɜːrkɪt/,The circuit was designed to optimize energy efficiency.,その回路はエネルギー効率を最適化するために設計されました。
comfortably,"【名】回路, サーキット",/'kʌmfərtəbli/,She slept comfortably on the soft bed.,彼女は柔らかいベッドで快適に眠った。
distraction,【副】快適に,/dɪˈstrækʃən/,She was trying to ignore the distraction in the room.,彼女は部屋のさまざまな気を散らすものを無視しようとしていた。
economically,"【名】気晴らし, 気を散らすもの",/ˌiː.kə.ˈnɑ.mɪ.kəl.i/,She manages her finances economically.,彼女は経済的にお金を管理しています。
explorer,【副】経済的に,/ɪkˈsplɔːrər/,The explorer discovered a hidden treasure in the jungle.,探検家はジャングルで隠された宝物を発見しました。
hourly,【名】探検家,/'aʊərli/,I get paid an hourly wage at my job.,私は仕事で時給をもらっています。
purser,【形】時間ごとの;【副】時間ごとに,/'pɜːrsər/,The purser is responsible for managing the financial transactions on board the ship.,パーサーは船内の財務取引を管理する責任があります。
sticker,"【名】客室乗務員, パーサー",/ˈstɪkər/,I put a sticker on my laptop.,私はラップトップにステッカーを貼りました。
technician,"【名】ステッカー, シール",/tɛkˈnɪʃən/,The technician fixed the broken machine.,技術者は壊れた機械を修理しました。
minimize,【動】最小限にする,/mɪˈnɪmaɪz/,I try to minimize my expenses by budgeting carefully.,私は予算を注意深く立てることで出費を最小限にしようとしています。
mislead,【動】誤解させる,/mɪsˈliːd/,He tried to mislead me with false information.,彼は偽の情報で私を誤解させようとした。
healthful,【形】健康に良い,/hɛlθfəl/,Eating a balanced diet is important for maintaining a healthful lifestyle.,バランスの取れた食事を摂ることは、健康的な生活を維持するために重要です。
reflexive,【形】再帰的な,/rɪˈflɛksɪv/,She saw herself in the mirror.,彼女は鏡に自分自身を見た。
mister,"【名】男性, 氏",/ˈmɪstər/,"Good morning, mister!",おはようございます、さん！
flextime,【名】フレックスタイム,/fleks.taɪm/,"I have flextime at my job, so I can choose my own working hours.",私の仕事ではフレックスタイムがあり、自分の勤務時間を選ぶことができます。
layout,"【名】レイアウト, 設計",/ˈleɪ.aʊt/,The layout of the city was carefully planned to maximize efficiency.,都市のレイアウトは効率を最大化するために注意深く計画されました。
malfunction,"【名】故障, 誤作動",/mælˈfʌŋkʃən/,The computer malfunctioned and crashed.,コンピューターが故障してクラッシュしました。
refundable,【形】返金可能な,/rɪˈfʌndəbəl/,The hotel reservation is refundable if canceled 24 hours in advance.,ホテルの予約は、24時間前にキャンセルすれば返金可能です。
timeline,"【名】タイムライン, 時間の流れ",/ˈtaɪm.laɪn/,I need to create a timeline for the project.,プロジェクトのためにタイムラインを作成する必要があります。
recruiter,【名】採用担当者,/rɪˈkruːtər/,The recruiter interviewed several candidates for the job.,採用担当者は、仕事のためにいくつかの候補者に面接を行いました。
planner,"【名】計画者, プランナー",/'plænər/,I am a planner at a design firm.,私はデザイン会社のプランナーです。
walkway,"【名】歩道, 通路",/'wɔːkweɪ/,The walkway leads from the entrance to the street.,玄関から通りまで続く歩道です。
downsize,"【動】削減する, 縮小する",/ˈdaʊnˌsaɪz/,The company decided to downsize its workforce due to financial difficulties.,会社は財務上の困難により従業員を削減することを決定しました。
portfolio,"【名】ポートフォリオ, 作品集",/pɔrtˈfəʊlio/,I am currently working on updating my portfolio.,私は現在、ポートフォリオの更新に取り組んでいます。
sedan,【名】セダン (自動車の一種),/sɪˈdæn/,I drove a sedan to work today.,今日はセダンで仕事に行きました。
paraphrase,【動】言い換える,/ˈpærəfreɪz/,Can you paraphrase this sentence for me?,この文を言い換えてもらえますか？
hesitant,【形】ためらいがちな,/hɛzɪtənt/,She was hesitant to try the new food.,彼女は新しい食べ物を試すのにちゅうちょしていました。
organizational,"【形】組織の, 組織的な",/ˌɔːrɡənaɪˈzeɪʃənəl/,The organizational structure of the company is hierarchical.,会社の組織構造は階層的です。
carton,"【名】カートン, 箱",/'kɑːrtən/,I need a carton to pack my belongings.,私物を梱包するためにダンボールが必要です。
courier,"【名】宅配業者, クーリエ",/ˈkʊriər/,The courier delivered the package to my doorstep.,宅配業者が荷物を私の玄関先に届けました。
